N,P,K,temperature,humidity,ph,rainfall,label
38.67545318792185,134.02490647110304,199.83349519106918,23.72299727133392,92.66601951817398,5.744614037740293,100.43031331024206,apple
24.648839778180136,59.75397955678329,19.422101052342516,27.437455425570832,80.44877550931373,7.018171920131815,39.992130340143895,mungbean
95.52442251219558,23.032425629435608,51.77969524915654,29.57554227838422,94.68988036866342,6.370802029513329,25.726025530637813,muskmelon
84.26983157831087,34.46582541149532,26.120146255920858,23.639535070866224,61.94393329678025,7.38648971929908,131.99472525682825,coffee
108.00446184309988,25.06648351641447,34.3819438290942,24.179749589425047,58.101693767052495,7.169828796471719,123.18897550857882,coffee
33.17424708869672,63.28874728130692,15.426963190904308,27.219898440038815,36.71956834916226,6.221652599420168,180.38539416855122,pigeonpeas
84.11625641570865,56.28924729304809,38.62532162020908,23.380629061896773,75.28399702429753,6.500677734445539,194.42041930695137,jute
31.922206952109864,72.82771331695965,15.820380096731485,16.542209638655184,22.98174008345032,5.816950440981525,126.56897600789351,kidneybeans
117.76278244227967,79.23330149086144,54.518217527774425,28.008001068693318,79.08619859146596,5.6208664280890375,107.15294263279227,banana
85.39138877816347,47.29314505477534,15.912424062938271,21.131649506651854,61.66616787330184,6.840267019042371,102.88665472001763,maize
98.42615950154433,49.130391844366116,38.56887505174353,24.51968605732484,82.49238449279498,7.335385604704365,166.23575279332826,jute
72.66644615733598,52.96793563057457,22.594018093343635,25.851447156586826,55.71798199675373,5.636841494363103,91.55805084273203,maize
4.321384048585171,55.03202893736725,18.8593709795341,32.65168988997537,68.76407300422741,7.153655992761682,144.23901928212325,pigeonpeas
19.367659091935806,31.11491622454244,29.336564786610257,32.1428078944022,45.99441255071975,4.658745752903971,98.6332078496602,mango
15.319178974695964,58.75211670602875,24.311600771571854,23.574851977479724,21.87005351947105,5.956973834760564,126.65992452959192,kidneybeans
16.18022822600613,9.932393856528154,38.015314123353434,18.22182103413791,88.34492924734901,6.7326677599705524,111.10078333465854,pomegranate
90.98694184934784,23.84230698381075,49.00344342587644,25.669350604145528,83.13174661202868,6.489856517595486,47.86654983437714,watermelon
28.73545992790648,71.08345417422237,24.126092228411267,32.15400317750843,61.03287115952826,6.594795354392648,68.5701683976738,blackgram
65.94381673531157,48.464514442596844,18.451239416930076,22.9672567536373,65.86860125917346,6.410689233733002,76.08886751145187,maize
82.55878327720076,40.44911352266259,41.99464971246151,26.135184786849926,80.838945716839,6.518118734727329,262.1888477932929,rice
21.60949251770246,42.07072485698494,24.11335926628618,30.57687251391973,49.37395105404948,8.71830879380391,50.05006039072731,mothbeans
28.316024284723934,72.53749028059664,16.638326309354074,24.530162017546978,21.661037539098857,5.891493550771873,124.8688966284113,kidneybeans
12.02399910872169,38.655365397370346,30.194430716679953,34.04521641612479,51.591575781561616,5.612300718945545,93.65607203808905,mango
116.70356208070268,55.64805308043334,16.516464533426724,24.18822388554176,77.55147881734567,7.357321142092698,60.0226792666395,cotton
52.06772294340272,48.91798366972272,48.84290501006856,33.86751802315906,90.90157616671917,6.72149017089544,185.73361786719553,papaya
18.0258391285974,50.408560756486324,18.056754894067208,28.673359462761578,54.138800197627745,5.86920733191109,44.23499217733481,mothbeans
109.88271284906295,53.83534368379202,23.397709475876653,23.446890054273858,77.25342048913059,6.246196369758736,62.38692067634193,cotton
9.871353634463453,45.12166920606321,15.418262750501182,29.20599533969898,83.80374168755121,6.512897491411498,50.2876218667513,mungbean
3.684955960477252,29.70478770627188,6.124105898196279,21.892234248003607,94.91684393640894,7.284210639798753,113.05090801124452,orange
99.57108330399588,49.01886785881989,38.28587384352362,25.180253018620686,74.00514155838063,7.02762606102415,153.98384456663385,jute
49.29764267023775,68.0906990376038,22.75533209199741,26.432950479498608,68.71798985438433,7.568780073351826,74.07035770075171,blackgram
3.6560620921685194,50.46612146094853,24.30848784518627,29.990919308950605,86.25132330209406,6.259775131609422,51.114372416197966,mungbean
89.55268418927189,37.91214768143994,27.089371753464036,26.825232156512797,57.10126924430264,7.242788365403703,133.1945383015345,coffee
86.28141820120666,72.76859870723219,50.36453019219735,27.391255711881172,75.6876299075032,6.455096765634324,115.97098481799952,banana
22.54425947132775,69.07772227160046,16.88233664905256,37.76012420809286,65.26505439591041,5.9766801716862155,123.99583793663416,pigeonpeas
39.83104485322834,58.21391505893442,50.56853131660059,26.01063245154612,94.82088268986172,6.528356563714764,183.80019399283515,papaya
12.058657414986001,125.75013097963398,202.7241163468413,21.741926216344044,91.36229122988564,5.623642830647497,119.60134028975978,apple
10.911662150397117,27.272363056081844,40.85677401813836,21.501284345895254,94.71627354652627,6.3942261912199925,108.56181716701785,pomegranate
63.0692400469382,56.60625084813098,23.5529337145609,23.535075495740163,65.1413563466791,6.425423317854545,87.7158185669152,maize
14.323479586225814,20.416810831876894,25.34444845413325,33.07539717697121,47.161664995704456,6.2418559090747685,97.54751711727572,mango
28.456327257389383,28.719044362488624,25.830726947986474,28.014062791450726,97.99317669084294,5.515955534740256,214.64953132778896,coconut
29.87479170824983,139.45772435250012,197.76853811007464,23.014318921694358,93.02311284090096,6.409746409813019,116.95520622374723,apple
20.53916770016437,56.48163092678084,16.189222179988718,21.036149654681815,60.66247361165626,7.035448774126369,50.091005429104506,lentil
72.25352219369434,54.10405539439035,37.511677123310186,26.218372770307706,81.72384712092082,6.943270564846177,183.49181407761202,jute
23.98059651569958,47.895340788820704,17.316709728180616,25.355863134504816,40.90152832860872,5.055168064367952,30.012927233458054,mothbeans
29.539799256964198,79.39002590391954,18.31280646080106,26.46541627903791,64.73910673677753,6.166602520123815,53.880190514648206,lentil
23.20847165637588,14.302747895472526,34.8351279159961,28.836566444205104,91.47633186088707,6.172657942411744,214.49576271309343,coconut
43.7234101216339,63.38759319171717,16.207454895518225,26.41236802619324,64.1515432423391,7.405184521383833,68.30111594852129,blackgram
86.72574269067795,48.500333852465886,37.87183802508855,25.088888642497466,85.3597420568174,6.225865872678067,191.2178511780607,jute
10.132509613403556,50.9630003010506,16.987236318024,29.662558728130627,88.63657665749601,6.4177882490551035,37.82321148290594,mungbean
131.35482552525121,58.14369524699135,21.867242710535518,22.819570959804576,83.913115386687,6.763164477063684,60.39424392921687,cotton
103.47476971441753,12.336838655896873,53.26686418632061,25.935293911778437,89.65145249146954,6.2818026685613795,40.59879900733381,watermelon
30.495439688157685,130.38450058925042,195.14741783906908,23.490754556842848,93.02435930516477,5.651847556945358,118.3968349524207,apple
6.221679551637336,132.5000232856067,202.6738495144574,16.041167793939668,83.39155159256741,5.8421409981672845,74.7643852678751,grapes
1.4393263147140356,21.797597942926675,31.968560917313543,26.678174561515224,98.03146030847611,6.353626660955348,204.49143365270533,coconut
6.219651298988738,123.15920899485613,198.78800664600436,33.00436074354184,80.2643231272117,6.22541927277441,74.74499846772483,grapes
103.99782696886984,13.377248453052852,54.591605929448264,26.978487374559485,82.4183111306831,6.778792258449569,43.85320806745707,watermelon
99.51569812265792,49.8863079617355,44.50039608443156,27.131407406483497,83.06326161380882,6.7981849031899175,225.7167247236603,rice
19.58204457396591,31.026218046903992,30.883090054335767,30.679088264442953,45.388268976842795,6.804008121126843,90.77239017175096,mango
9.452405127115412,16.954112840115986,32.24989104770677,29.803166728298585,52.216737657601854,5.112312395572975,87.64653257345981,mango
107.28194959465442,35.8000105063646,28.983595778822753,25.670909095864097,68.55367901053626,7.357564189991411,176.68248132753604,coffee
24.707209602289403,27.683205874323463,38.69637739530974,22.1056025168554,89.58164111418566,5.517544411846241,101.9980740403507,pomegranate
111.88102336051189,71.51227957153334,48.1166685808094,27.1792406407418,84.59741351393647,6.254373635036823,99.33564720682783,banana
4.040115327291818,140.18735833001512,196.5018665808205,27.963967316347034,81.91055865872477,6.0863582035065615,73.52027096132996,grapes
64.00374176761811,47.5925113601385,37.29329227840983,25.302699186732468,70.00185823844458,7.044568624522077,196.73274135474102,jute
17.585637606117153,25.85393107459204,8.751139419184915,21.09881156450748,93.71971189432547,7.109869147188041,110.70624847515087,orange
116.63200108993601,36.28365629266314,24.477254312152972,25.588155467510905,84.22746726135051,6.302210746972714,62.12477366642806,cotton
0.18662930985232862,34.31024238046176,32.6711423845394,35.359384970719354,48.74644703483256,5.096350807696314,86.37079645127487,mango
61.74564098137382,50.23452545674103,52.70808904345951,34.49283203940112,91.60940575378778,6.700660436426547,113.19321985545253,papaya
104.38990902421959,17.38393746667513,53.62772810329409,28.15398974964067,90.22207775058033,6.16458409654693,21.84426796882791,muskmelon
4.157072366946806,48.44385535060403,22.027428662675412,31.809791370712222,59.38016851157653,7.702647535569245,72.28880001787411,mothbeans
81.90255082783452,36.484291521780776,37.11007517674997,25.667529147518906,73.84943586960813,6.791671718948033,167.21339342601988,jute
49.40747939249245,63.31296520929962,75.44335688295209,19.184054980830766,18.881053193336527,6.112811944680979,88.37427780434845,chickpea
7.354763901414358,36.70441172761065,20.051403504563158,27.327449950163373,53.425898813347715,4.0976461006039315,39.95391364956538,mothbeans
35.778298826062354,5.799250194209727,35.636655862460636,20.583722775308907,91.17562921544092,5.70516965579516,103.36143458109706,pomegranate
118.33224501493359,18.172671976490363,47.65309333133156,26.03719908778768,88.87994902813402,6.312820980484174,48.34588571567334,watermelon
13.754065993945876,45.316362400656196,21.459315035600874,28.100421556380695,44.02385893910988,4.935121800823152,67.56367650906279,mothbeans
115.09700391766556,35.0143347842996,19.60772704548337,25.195352211295262,81.77525414185662,6.47152876433385,81.65875814146844,cotton
43.655087612639505,51.80256969285904,54.879594075752166,31.011535924654652,94.45558373836623,6.556418786298105,137.97039374292802,papaya
98.93638557595635,6.35193787729235,53.68020601741543,26.85793502834327,86.83671440354887,6.215878488135763,52.713745858685016,watermelon
38.53150660261955,41.912696217428056,21.063634079922522,25.55620154468769,63.242846020303006,7.236893691347795,41.74983775523726,mothbeans
85.24411829080395,40.72354459527886,44.054200130061275,26.877083202029972,80.35428674944326,5.595011585922488,250.34666674444208,rice
32.185432644703866,23.570335196905496,33.742343202649295,26.000713175526233,95.70206975457836,6.247273037572278,209.12832133864038,coconut
37.034471511913964,45.8844358638191,15.640804563693106,25.774161956956096,42.000993417395065,3.7454096988530132,47.29467046917099,mothbeans
35.04452184972268,55.328683740159356,20.74893878773909,29.5535348917704,64.15138639082764,7.160595924732046,64.64852367302251,mothbeans
93.1904633261129,52.40179971439959,16.38792691818186,24.349825577601724,63.97202947964493,5.510502396611236,63.961288563536066,maize
67.72519153310834,43.206548779942665,43.64352942030286,27.73511283238689,81.39562496360935,6.603704346519069,209.95175765400913,rice
80.39808249291887,57.64806828950126,18.493752654723803,24.54641195106514,71.37897203049704,7.130074011500028,71.81344244733621,maize
19.983708544610458,22.99855258102933,32.19969275052539,27.289421669551338,93.90754391266502,6.253858642021248,217.47780033729833,coconut
28.456107598262502,12.84903093375268,13.534333285780967,32.62758738784175,92.22920185876166,7.32687782736286,107.7621004344449,orange
27.611734174222434,14.874930941432849,38.02656658646726,18.750536939581362,85.13875918021813,5.690251254194572,100.23827869773274,pomegranate
17.356386078866493,74.60940776975278,20.65856627951035,23.579603133636695,18.66753284829511,5.764079592820824,63.82965818553406,kidneybeans
106.71849953487198,20.412809354181817,48.23732574761382,26.959103841114874,89.38969058799421,6.594269077928274,54.73438571887115,watermelon
9.89586077260769,42.10438200145222,21.264806846261898,27.39383133188059,88.38517778892874,6.228571293019913,51.588728382595114,mungbean
45.29090106398338,78.97059717161105,15.906669748228442,30.346262965600346,69.60925522000065,6.604593820076705,66.89459030633267,blackgram
68.98562663989154,39.97824831816442,35.244253877268264,21.9587403526268,82.37568172109403,7.12434423656183,160.92423437768537,rice
66.60178924814035,46.684753730807756,36.276277972811606,24.97805568779252,80.1348322595257,5.985050640849262,234.65879745371612,rice
107.42040740910784,45.33139417243187,20.596665817480964,22.92899317152641,76.47387231143885,6.026465197423783,88.05895608386689,cotton
129.97373205578285,53.79078154478778,20.234704161947228,23.63071316978024,80.03152548208287,6.649535387863276,92.19354898822805,cotton
27.589989935097044,65.4193891294886,18.802537629276145,28.94564769457851,48.975853533109486,4.959381294373309,166.4711232143,pigeonpeas
36.519288119567356,17.80654172850295,5.162012693711712,20.930172911967052,90.16042008846209,6.7563173384191195,116.97417367179729,orange
41.80475151873114,71.56218900781313,19.748714129557374,26.882268380777656,63.845950576910944,7.701826655629085,72.59944030090074,blackgram
25.923312995463466,69.81329166981237,24.103890187143627,18.786002832854386,63.0491245623284,6.27646679126093,35.39423980391276,lentil
117.7229689508766,71.29656993855905,54.38759329341347,27.162740858060925,84.95106476596564,5.7740355962642855,110.40520426294847,banana
26.127818955516304,24.18307639874563,26.200003856169257,27.74373291506219,49.89218440960417,6.171980524593563,92.64622746686656,mango
94.79450826145752,49.15802736903441,19.007843439995156,19.276871887361416,67.66344025311028,5.561314196761812,97.30558810028533,maize
28.57899200059572,132.98449460501183,197.51239362896308,22.388640497862184,94.6810124937511,6.427079593738647,118.00325643200176,apple
9.284124525676948,10.492558626021948,44.09070154167519,20.03491799183498,91.0210013280402,6.932194128750552,109.85437204708911,pomegranate
11.765786148354822,28.366345826805844,28.90849502149622,27.69826769860483,52.6358904697903,6.193457854413469,87.30244715966187,mango
111.61146628890047,43.285390106352345,16.09674570611174,22.619184761302613,83.37374434447442,6.1385092371676,79.44989807875235,cotton
37.78413928028942,59.01466863592812,15.971192501576626,29.17551579842757,85.31661051402473,6.389460413106676,48.15480054484243,mungbean
7.250422421492084,64.49376947789719,18.585989148270965,18.57632459142443,57.37856533525891,7.015609429641335,197.07890382479061,pigeonpeas
41.54311694834611,78.32559834458269,81.96171300646823,17.549091819203692,17.694062206486954,7.553906744997853,72.2737411523086,chickpea
26.197263315086126,132.96622496293176,198.620977516135,21.59531944212058,90.78496455543298,6.035698811676549,121.49307089258367,apple
94.31515744773117,38.26527613610932,27.026185717041873,27.579096919335953,58.02624599765439,6.700789182014972,193.44501247349064,coffee
36.111088053566164,72.857642478259,20.021014703156048,36.009101229431835,62.01801346882743,6.532604656728091,158.2300425784233,pigeonpeas
76.67020231972438,47.543795978379606,44.525972510334114,26.17851888438401,82.80039307296184,6.459306185344989,180.01224870358192,jute
77.96234292533586,39.30337537283986,43.3669002946255,24.780303158735496,76.31460402313301,6.909421967873131,196.31065567337512,jute
73.30071678172222,51.466641027065755,42.365454639796354,25.01992455939788,80.61738198856864,7.334379555978646,199.68155346456462,jute
35.54038013436363,53.5823834283258,45.95863299900259,30.45829599146269,93.5363147568092,6.939532266005926,144.93318296264292,papaya
33.07287986427393,72.12417878208257,18.010723089535457,26.225324633535816,66.88346641976555,5.720416842618337,46.600932829324805,lentil
26.509892815830433,121.84425739139813,203.37437194540541,37.59621722532725,80.15092865179803,5.865244218269568,65.789932924885,grapes
79.01129512394925,48.7450898373736,37.650566289400594,26.97946432868206,82.11568970100444,5.529495513605205,230.89441331691876,rice
34.256137691129155,7.670864402209763,7.431378152997638,18.137075923913933,92.3984134920498,7.081895968984145,112.04807638586074,orange
14.76274603433894,52.71084462447092,23.236429662774007,27.797446903489995,80.40653152274344,6.270388129610244,42.597613721701386,mungbean
32.337899277617765,20.588770892302307,26.156899652702844,27.789123065787873,45.891394267994,6.351453047100463,99.05815975980718,mango
17.379343544240765,66.33429605742856,21.088324044274437,18.092900638735262,23.19185456340288,5.870329090117089,70.74987062170987,kidneybeans
24.76175041675473,125.47266032403166,196.83693772722071,33.36385507273354,82.79647143949134,6.341712989488313,73.16558835599025,grapes
38.36591682986677,38.738701431637075,23.0566836155759,27.52982182997884,84.99597826111851,7.1955617702996015,56.234747884916516,mungbean
21.6030500377773,28.86651487448567,8.274610479962531,17.88340623089401,91.15051927634205,6.313210880775393,109.54394260383646,orange
5.226213181936634,78.00994964095257,16.129374793737675,26.225685274703487,31.838893015186798,5.28483860168547,124.56617393612581,pigeonpeas
98.43744658281767,81.24823478371292,49.49074738837649,29.331727762813276,78.25216286549829,6.299811621194857,109.9350693725622,banana
94.06852640077327,55.76827547226509,35.86662898055675,27.053049472022174,81.21931719595479,6.161771166508079,241.5497556345781,rice
26.49421810105009,76.08209875214443,18.742297631610715,30.946842401291807,54.362004185520675,5.395427778759892,101.89149836444278,pigeonpeas
5.040225839754848,29.798099238572682,37.8392785946827,18.556917407140357,90.51785851361248,6.386270970696248,111.35569486420812,pomegranate
109.57442092181837,36.16857790746772,32.89535093243311,27.151541846482935,54.44394303355993,7.41090783694276,159.1563879433477,coffee
106.20835807634137,11.106108612956257,47.92412721587093,28.81837153578889,92.39350682711537,6.097901085952462,20.768038338152905,muskmelon
27.19628926624765,70.23514394326538,22.08587067503393,34.792576595660705,60.015809172258315,6.531182836773628,69.3819111358448,blackgram
52.41941162830701,63.91926444320404,50.382543591999124,31.357395879834073,93.47818043365834,6.599309806128456,59.013865660501764,papaya
58.54448753527954,57.27024540879391,52.04217819604018,42.79771120697627,94.93103297040783,6.607602069757137,134.94346190291128,papaya
11.318689801307933,21.929716279611583,39.18330991121902,20.451144611498574,86.45942852115431,5.993328034575416,103.92699195841166,pomegranate
2.1827652406101183,77.44781400892474,24.546715113471528,19.94887719943267,18.789205638226658,5.7497912706363286,113.45367913239508,kidneybeans
25.342751287872165,58.82963911722948,82.47734837150857,19.422955792356277,16.495073692587347,7.422320780864277,79.12484230637935,chickpea
7.45669549670076,47.516270571721975,19.579862621477808,29.7790499190793,80.21488458214345,6.447392139749751,48.235384096378,mungbean
29.69871418831779,49.84514503481972,20.252305317028895,29.62734891557945,87.86919862318874,6.720649091223748,46.29023981409155,mungbean
21.57247008504688,37.6658014427271,31.650060190884492,29.23504244694908,51.873498387357444,6.2987555493124585,94.12094796516439,mango
26.42121294724516,72.01889375968454,22.212831975926107,31.10801140924883,69.89876398313183,5.278278818135966,136.04222546894758,pigeonpeas
115.72677443510838,28.067467068910144,54.07449582685029,29.430731060057543,92.9547931334579,6.605801773234279,23.40944384975629,muskmelon
17.395736275124985,32.894128901739,26.602352777794263,35.36070623203,54.02648518856539,6.415772059566487,88.30564052453357,mango
8.110662351530934,41.24238584867393,21.185968991818083,25.24796454780927,42.66723225263478,9.481222841964431,60.41154561944369,mothbeans
6.506260469939535,56.842734739034356,23.457624840245604,23.898172262322603,42.748676318266305,7.354986394302362,98.16204419433252,pigeonpeas
85.29511020031484,26.671999717002674,54.18623003275053,29.712781177960903,91.77183885602105,6.321854005437665,25.56940780888758,muskmelon
67.6163965744751,37.42327035572058,39.310511824063774,23.388628984159368,82.33512334018337,6.822689623649627,251.00468209399523,rice
26.346828505607277,9.39963054736961,43.525210175084496,23.782721343151064,89.85841965542986,5.533844860598864,112.89376004373716,pomegranate
86.05732425585603,25.346721296590726,52.33560685043979,27.847799020971177,90.99286484102804,6.700691158108185,29.508327582203314,muskmelon
30.70290913647405,55.22244965175114,24.11515438052372,30.947431083500483,54.04567801978135,4.525391181344614,117.76294854967166,pigeonpeas
30.879147307097977,134.80424936949746,197.77237504472276,23.42189874657837,94.35668291955766,6.168496913531644,111.8351709487488,apple
39.12977068978185,47.53128652942893,23.118928600997457,28.877377091147288,88.7867727419116,7.090402086078762,55.37146594195843,mungbean
98.32691352823583,44.916361037915685,42.15014705049468,20.60797182274448,83.4530720796649,6.568105989002611,165.28519581689648,rice
28.14792159056177,55.027157592293094,19.768067082609143,16.326997920399865,19.583336030215843,5.83999136256079,60.83582528476141,kidneybeans
12.118180520826932,126.46622623169142,201.34117179482865,22.810908141891474,94.012091975965,5.950269941255909,109.32063288632845,apple
62.286610916299324,49.604439861474276,40.02850382919514,26.821759136386284,80.78716363969741,7.4019472581861265,162.01671978608803,rice
32.60339566423226,31.248624888045597,28.689799610073784,27.605981416770373,47.18560855173296,5.253835621616712,93.98303644726903,mango
49.541472216397615,49.583964038070235,48.27378564829876,42.81356561587715,91.28249581736763,6.840452800374565,235.43005709315864,papaya
15.053151241741807,57.68106066117049,20.163717821675704,26.823184062077807,61.69298554678118,6.664600157382141,51.69495403709067,mothbeans
119.14937413159683,37.47617534779347,18.878575381117503,24.533586252541237,80.41402830620801,7.16657892480911,65.84449579330753,cotton
20.253380556812054,13.796408664597296,41.021159420105185,22.880568290400255,92.37785520604017,6.2705449803311915,100.41026340000057,pomegranate
11.672458641844301,57.048402367824806,23.437690743469368,24.16706800235459,45.89869394032492,5.967290436361972,162.71440602206053,pigeonpeas
66.82678771380898,65.04738115302744,52.29057367567891,40.838031751735784,91.26757112736213,6.90918421627213,112.25044216215218,papaya
13.65026097910803,57.433751230714506,18.451430275436156,22.288392968052293,63.51269260469446,7.020852013392198,39.952278619203284,lentil
68.60531520134043,45.49581234411258,18.40895981769333,21.330477832293035,69.43191935485346,7.053671239933482,88.37967783071986,maize
40.293107863191466,79.70828713991169,80.54151952418195,18.561814930240256,16.820810468950917,7.7248477701402045,94.43118267654681,chickpea
81.80950792841689,23.468710579112862,48.54957632347338,28.346686025947502,92.04437362517535,6.359802971724853,28.348046722687045,muskmelon
116.15593847298405,48.1262696285956,24.621048990439867,25.773141369809395,78.53935485976821,6.829379173231886,88.73423422504297,cotton
21.058239416008647,75.38035976783206,17.673247366766358,18.968964224980716,20.611361084245775,5.703013704936943,110.85019642031722,kidneybeans
33.27698745525378,58.11187520610959,78.68019174314674,20.557946068049127,18.459846233117727,8.631231232342687,76.59934304782077,chickpea
10.849924054053961,46.122459691199296,23.628064836470024,28.089494520751288,85.8691977352601,7.165526032822495,45.34972652184183,mungbean
115.77064926047171,29.724826912627368,33.273227824448945,23.511689805547356,53.86770788745557,6.779136735170173,197.63105517467926,coffee
103.76684664335585,15.985870427922608,30.90632710861113,26.862854453990682,55.37034962106037,6.644941612594988,164.80651392614237,coffee
6.890826726958683,27.682022135392405,8.833534239244297,26.32760603317989,94.87123695829025,6.615440706039313,114.5462531256349,orange
84.59153827982317,10.423944635223151,48.275397281241794,24.659283334391773,87.27743899014605,6.751878482857824,45.35181064511336,watermelon
34.104418903915665,12.857405864323937,8.743625832943524,31.635217205822897,92.42622891993733,6.253681315527658,112.87855306439688,orange
29.79018816996801,125.29943877557608,199.72058164180513,38.88838714824425,80.50380849953396,5.684840003045373,74.48328185761618,grapes
98.57020140011352,20.122926058163024,34.961108632319714,27.538189588646325,63.56065394009002,6.117891877177288,124.70445320041328,coffee
25.212453606517474,62.52791136891981,21.61664576090722,31.249659317777933,40.799085981487565,6.3169030107720125,105.08798752777898,pigeonpeas
39.324099716685495,17.54533974687217,30.361815302912873,35.914781587571014,53.504650337189815,4.92864777617045,99.38552056566752,mango
2.4443115666427495,131.7173525680703,196.56453021368176,22.051358378745842,92.79578044575986,5.726029510385971,115.72054382676808,apple
23.401476576599944,24.559284990844525,31.405919547514163,29.0918292964308,50.874685474085,6.970952160904028,88.48908856748194,mango
37.74571361231243,7.119455363285471,38.148045718792886,23.89166954632279,86.64324681714716,5.604496158425157,111.38788577583735,pomegranate
99.41544491838762,36.18579288670237,29.244735595811306,25.80685430929627,68.04835723975238,6.931767998757123,198.55278899672845,coffee
36.50708066393468,67.55983138859354,18.883812745693003,21.596317473957384,42.75510269317518,5.157060564219283,188.5341259775745,pigeonpeas
86.34371460101288,21.06790555258209,29.197997134661634,26.5849556002956,57.36513029370449,7.087842820343073,157.54889412805449,coffee
11.967119718529187,127.33862598701394,197.13065944628673,33.09287455275654,82.84420972293695,5.717463194750669,68.0481979943148,grapes
123.31454011271768,59.70461671045305,21.143633425251625,25.28571912415478,76.92248149138263,6.088888465054299,75.63456649309126,cotton
38.632152302338724,20.047186003236362,39.867224939376115,21.710996246924957,94.73921892171687,6.11323893125449,110.10704714392963,pomegranate
68.54399024997016,58.22802417214559,45.04661026052085,31.079823921855848,90.13826779276275,6.952572522938545,158.30658747788937,papaya
3.3587480105713663,131.08497177148394,197.75525455240376,21.596050203339384,92.52732915465725,5.672968213523177,118.67071070561633,apple
37.44230669853471,76.10122884209592,22.809370369633708,32.85381705091146,65.40128717019013,6.504299568383031,74.31233018889219,blackgram
1.4986268199085373,61.88535355086884,16.43852670626674,30.173105281712537,57.74645012668368,4.616347597445385,187.85316353056834,pigeonpeas
119.75774832852099,12.733082434269164,45.41099977340674,25.560233198892377,83.43274443106141,6.4898939438042715,48.66919246246411,watermelon
66.87359099850923,53.752930436662474,47.00649297994098,36.526838572211496,91.95655932203063,6.576548758696099,101.27917577456583,papaya
34.212289221805605,59.64477584227395,21.045732573228328,30.77938500778056,68.46803886673699,6.807774957461424,67.5259320738819,blackgram
23.966146491214225,137.41765569289902,196.2893423653883,9.545137677321577,82.8308738418219,6.294390380177453,71.93803334163061,grapes
13.027398356814155,74.47438197399171,18.261322247071718,19.176769605617377,67.37747866009141,7.500738496779638,42.51064775755482,lentil
95.36538805804037,45.15943474580292,41.206615101507126,21.23642670665764,84.64940507846838,7.16151424054991,296.4309049396444,rice
85.35705205377458,16.448626085417708,28.112278551138296,23.354563437719406,52.46347291333103,6.7889421281139,179.46806722695035,coffee
42.822122547586865,58.18343720640925,50.750867925748665,34.17043932493873,91.97092457700235,6.773190560352797,82.19573840005641,papaya
28.18052571911575,77.8781614898389,80.52079292547815,20.102055528255082,16.283970466237534,7.367775445956921,75.77778666654727,chickpea
107.65625722729304,27.68403082509816,27.918676111725766,23.649940866907585,67.6498233684298,6.506581438848401,176.18822384533058,coffee
69.11379009207116,43.041010493331825,41.613239053562125,24.46484256714959,86.4315642670148,7.177709861585779,168.76627643764007,jute
19.260665975579446,46.97036606800205,17.107039510517634,25.289970078901007,60.83412490988135,3.6458992480028938,31.94149491008244,mothbeans
22.10911613246507,12.731712542278515,44.58483611796922,20.17713059052037,93.12250298896792,5.707491406868012,113.00429402698374,pomegranate
42.464214029537075,68.07630381238842,51.13117267146594,43.14479080887966,90.29611113500482,6.705187764541445,70.19622915234972,papaya
3.645475102027169,68.603150730492,16.848812205420472,35.70985385499078,44.776066597277804,5.837325812383375,118.96255633511727,pigeonpeas
15.427227662713591,133.4487195999755,197.10662797046868,23.10656240062088,91.73460765354365,6.310908322647347,119.90678502036053,apple
13.856947909576247,75.98935017240434,23.77198614251575,24.509902621434435,18.010234283749043,5.828651925087999,136.41053890010295,kidneybeans
17.87249548391904,14.979455023750239,7.0563226767617255,19.512622205580993,94.0724970819298,6.139277726068092,107.62645175755434,orange
21.51899323857004,35.18326465542113,15.6547182210372,29.362681009144453,59.33955665923192,9.122180562132103,49.08942533735133,mothbeans
70.60812232688608,54.601765048714235,39.550083673391434,23.384059887921303,84.78658820429837,7.488556723731785,233.36524851084272,rice
26.927713605894006,47.18734360760904,22.36526164762155,29.66889734741466,83.81070998412845,6.486523576555789,50.792804762086725,mungbean
82.94303878739991,28.980429326311267,45.76312685089528,26.062009232191155,83.75254369450461,6.250867948732089,58.166047997903604,watermelon
36.7995619560137,16.34269662709114,41.736100427370445,18.711074094078718,92.13563711964677,5.823925080957181,112.92905086428812,pomegranate
26.785682950837067,22.428118626575674,30.500310813483708,25.20065010339485,95.89668661624235,5.708836609344974,185.3602226204364,coconut
20.023354983168545,13.073756357193973,32.55963076906879,28.351315013908177,90.19255731331161,6.265536675525005,176.76159007276405,coconut
66.34420396727461,54.534827189321945,43.336900402575154,25.993297262750495,80.485639913242,6.3057598182566945,155.52082429874935,jute
8.454674441599499,6.2170562150996105,41.436440295201095,19.939025080121173,85.55535023985803,5.6202309513849436,114.27850282962898,pomegranate
7.32178073325934,72.33591354291114,20.10824869487161,19.182391062112586,18.9650710897419,5.691854981418843,76.71783293634891,kidneybeans
6.633742081286331,47.85341701290955,19.462204438390017,25.433161471268967,63.71779579032446,7.7861864951943485,73.54810019268808,mothbeans
82.98298895443011,51.29632491808477,42.17236504784035,26.31988283086491,70.2751984318131,6.160430479884412,160.3166723426709,jute
32.66914340465754,65.97674758458332,24.93957684318617,22.756316498807735,19.65862238756677,5.905351358419705,112.91315072791295,kidneybeans
